Gene,CAT7,CAT12,CAT13,CAT25,CAT34,CAT38,CAT39,CAT11,CAT14,CAT17,CAT19,CAT21,CAT22,CAT26,CAT27,CAT28,CAT32,CAT33,CAT35,CAT20,CAT23,CAT24,CAT30,CAT31
wdcp,-0.8303111572849742,0.0,0.0,0.15214063773418154,-0.041556622933581706,-0.5771312659123583,-1.230130937309212,0.0,0.0,0.21072452295443256,-1.5772858370172202,0.6225202366850463,0.4481516854913014,0.0,0.0,0.0,0.08304609002231374,0.0,0.0,0.3570260092326599,0.05771289241339719,-0.9413452317964229,-1.632916648023711,-0.5265589952911953
wdfy2,0.8943390437739599,0.0,0.0,-0.025428475687750876,0.7986371283831927,0.0,0.0,-0.3925508198452443,0.0,-0.8820412562366926,-0.08769052855782175,-1.4669352658398607,-1.1844489662448714,1.2858619426328708,0.0,0.0,0.5217766303290793,0.12708079063339803,0.2278646151233656,0.0,-0.16643503546004923,-0.2292078979228927,1.05252107763826,0.0
wdhd1,-0.2475744116378295,0.34811850839805514,-0.4252573794793094,-0.3223383843424572,-1.3260887666308354,-0.4914649803094684,0.40418299520632955,0.9249499709396675,0.12956623879308676,0.27056490128183913,0.15113827006999128,-0.1758099420345858,0.6875087966980699,0.35528940150442884,-1.2983560839296189,-0.2198213808585329,0.05648591078862912,-0.7222956552918022,0.27419982459896763,0.0,0.8291527517874618,-0.7516012862182874,1.6414783798593897,0.0
wdr1,-0.670399095955181,-1.0716655641638697,-1.8072982135825175,-0.1832233553490785,-1.450025384670575,0.1835039108062964,0.2354634013327177,0.9292619350510186,-0.22837294729060348,0.1764627560285417,0.3329830860566953,-0.15259145125009602,0.7245898129458295,0.023969798986989067,-0.7235408630547214,0.2935115667478259,1.0823023167627142,0.2291183911502518,-0.07095448194577274,0.10315497260773915,0.4462063630887747,-0.43751117148619806,-0.589325298318303,-0.9347085113106964
wdr11,-2.1693099884067486,0.0,0.0,-0.6794387453618117,-2.1228572329527715,1.5061812708369955,0.0,1.145694626393362,-0.9738166316551076,0.6520225392052162,0.6030471106150712,-0.11458231149796032,0.6068033901615699,-0.02179295837407436,0.42628081559470565,0.9803322195821548,0.8737515800865956,0.5020435750549247,0.021016117187943363,0.0,0.3351260783661847,1.6147197545890801,-0.2853016492118666,-0.08393842198282452
wdr12,-0.5458974100905362,0.0,0.0,0.26275969023920115,1.081705074077598,-0.1224806369516633,-0.11275729247114492,0.0,0.0,-0.42291968995873197,-0.31420396997733757,-1.316504306739263,-0.7522417059176078,0.02838791061314079,0.0,0.6021449576739497,0.09875983374428132,0.0,0.09971194037473771,0.0,-0.22965005745885742,-0.6672818165637595,-1.084007000639979,-1.2442841455596239
wdr13,-0.8218912945866855,0.0,0.0,-0.07270406671912266,-2.9573575493686364,0.0,-0.38478978276990655,0.6466600820970421,-1.435902784367191,-0.21733595004911024,-0.07024237052767272,-0.3481838998666919,0.8505410777475901,0.4218444513374508,-0.10896036495322349,0.17196405569218423,-0.714188752586863,-0.011864893782114248,0.23913944879158924,0.0,0.39497381467865783,-1.6316316265781037,-0.16987178997870706,0.0
wdr18,0.5951909614289148,0.0,1.8014626027937926,0.05295703051886239,1.2176007247712948,-0.6373209902596964,0.188824632331613,-1.0127590780952913,0.0,-0.4094088183193641,0.1025374013628852,-0.30691754337666066,-1.7556787826005407,-0.33439277208965534,-0.32283283862968126,-1.7374167513418255,-0.3362471648950664,-0.005897004040837025,-0.05863940340369239,0.0,-2.545963453670414,0.4729063900173015,0.0,0.0
wdr19,-0.534876757598674,0.0,-0.48704140698511317,-0.7336159863293067,-0.6295786060384029,-0.9188113803442479,0.3702284509675971,0.8017224878587776,0.4100277376476133,1.136231896448723,1.1276742306928624,1.7618738219942554,0.6244431232332088,0.0,1.0875496039418655,0.0,1.5881772090727184,0.5796890636438413,0.0,0.0,-2.2330806323378654,-0.4767992436002105,-1.6194833135657702,0.0
wdr20,-0.8684642638831269,0.0,-0.4290596885378086,-0.28724329002464427,0.11453873883395967,0.0,-0.03906074474191107,0.0,1.1272745997308178,1.4361577532810303,1.3906816457497402,1.3987072615039478,1.6516473461895071,1.8271731612701254,1.9859611971459161,-1.8052617217741436,1.7695831795947845,0.5682583282090411,0.9968204990637114,0.0,0.6679374119140993,2.0913234379865755,1.2923556506600122,1.2459452161717868
wdr25,0.08597326558202073,0.0,0.0,-0.30472538953659933,0.0,-0.6019617634120151,1.6390827496388887,0.48778283351537377,-0.19108976222401947,0.3912619492616056,0.5042967865601822,0.06460184425237299,1.4857348926255114,0.0,1.9405669602178008,0.0,-0.046519613006027395,-0.7540637688656789,0.0,0.0,-1.4721026425259265,-0.4737481891860622,-0.4619137329656367,-1.187074651176531
wdr26,0.8663178054175439,0.5513820504507985,0.2922891885206362,0.06561152352310812,-0.0313549566273221,-0.08127870205462612,0.898966190172646,0.14273821422187846,0.3878966272368428,0.685880106524907,0.5685489390142954,0.440789015171794,0.4224374036332308,0.5706297083663111,0.6636073934900815,0.7168950119044037,0.9503952258322543,0.9311781260786224,0.1540790421759774,0.0,0.03770106167735276,0.15377239201113127,0.002157936555599525,0.5584192375003236
wdr33,-1.929140827944782,0.0,0.0,-0.3757007036269137,-0.8273788992726037,-0.8773473189971597,0.37500510824341515,0.8760896055961355,-0.3280042715207193,0.8606883728696153,0.9136883251004464,0.09403647616596386,1.0696442633975733,0.1145286157709177,-0.4087089820393445,-0.0621444822001211,1.1935507932963167,0.8783719666232013,0.040789361859790395,0.0,0.46954733097034457,-0.2635237312970237,0.47948508606392876,1.531378631400039
wdr36,0.4552911438518565,0.0,0.0,0.10531288972187781,-0.13481137019933578,0.9727062631340246,1.0639544592924837,-0.2208902717967924,-0.3669027885548351,0.3330629057881744,0.3563015324225566,-0.2678179306368461,0.31668430310878964,0.0,-0.3320111458645235,0.0,0.4711599222279322,-0.35347290818183574,-0.6374055793680881,0.0,1.1840026185000723,-1.2695657877903113,0.0,0.0
wdr37,-0.1130586502436584,0.0,0.0,0.2435022598954758,-0.2788008608464451,1.0057298730647015,0.2907284882168213,-0.34027968846877144,0.9267604845918715,1.0475495981237841,0.36994815205457243,0.48969630367920786,0.48457860735724095,0.06540653868364697,-0.16573859154026355,0.6132653810361434,0.1853573912893322,-0.8039759148252767,0.13512155720047836,0.0,-1.0928244566780012,-1.2350554971544887,-1.2663291289321343,-1.0355277798632179
wdr41,0.7625931674688794,0.0,0.0,0.4366275186977597,0.0945299722068112,0.0,-1.716423225359733,-2.971590098728562,-1.3526347979270243,-1.5018054282267668,-0.44872326576189797,-0.6189039654970021,-0.11791935002565083,-0.053051775750020166,-0.7235408630547214,0.0,-1.682365728780442,-0.2373827346782013,0.04774646114008624,0.0,0.02955525831056497,-0.13484410510545403,-1.0925359902525866,0.5936159197194187
wdr43,-1.5947492303864372,0.0,0.43404852211579836,0.12908969827243905,-0.29884832273609796,-0.04013022393356778,0.45157541637429627,-0.3226198698398856,0.30355107792895697,0.21465717269128384,0.5236871052404226,-0.6250389091336288,0.3537212501017204,0.0,-0.016553285458811535,0.0,-0.862415028928157,0.0,0.0,0.0,0.5991903128081093,-0.5604652107312411,1.72592383396338,0.0
wdr44,-0.028871106495070624,0.0,-1.8754854691845049,-0.3382325259267691,-0.6016008928810292,-0.3639417022467937,0.23473213048355324,0.0,1.0284090071720302,0.5798597752335113,0.3373605286129146,-0.5161381638028693,0.12219476393850393,0.150521712977588,-0.20823206795048194,-0.5686271448545778,-0.8634766498460097,-0.7638323581550415,0.2874727452608603,-0.6461665869483292,0.6830881256670056,1.1712494743585244,1.635091462750261,0.0
wdr45,-1.5330602445396369,0.0,0.0,0.06490711022737296,-0.5413236366892731,-0.1815316642238177,-2.341799723746693,-1.4663258823028626,0.0,-0.9283064303916648,0.135727554470746,-1.0932451446034228,1.0147841613188644,0.18854385824435133,0.0,0.0,-0.7011685314046863,0.5555396016455162,-0.14245148916239195,0.0,0.21098503452782913,-1.3773579040016737,0.0,0.0
wdr45b,0.7941176176431614,1.0099124174670282,1.1170286727897671,0.5801722076411641,0.9382740250185625,0.0,0.06610067589346888,0.0,0.0,-0.5048776576994252,-0.31892423632114697,0.06987895480044669,-0.7377920556272871,0.0,-0.20823206795048194,0.0,-0.17769198538916675,0.0907576947151423,0.032354307103842045,0.0,0.4736437760404757,2.5960402188521807,0.4659167502815706,1.1818622758169437
wdr46,-0.9972452233807603,-0.12184640555896596,-0.5438864309744748,-0.37692916695844403,-1.2329266834308779,-0.4863118615819536,-0.12759721172478197,-1.5969734436020546,0.16310791858267265,0.129845745044377,0.06726785117154617,0.7854577656254885,0.729353798949374,0.0,0.47296910584036767,0.0,-1.5638641869264198,-0.5806359984286091,0.0,0.0,0.10252353513085735,0.43432118395233943,-0.3333086891332144,-1.2870573514916435
wdr47,1.1070617330450891,0.0,0.0,0.42072466125833136,0.45791345817779816,0.833970165146884,-0.357961185793696,1.9099079088497541,2.3328491881238222,1.8639328235808683,1.5463304349982159,1.3370708250903371,1.3419915445428363,1.4718995473982666,1.5862755529335455,0.896531537830189,1.1498166130916396,2.3159535665006468,-0.10441635404858368,0.0,0.6674274564169744,0.8951991854171633,1.23767723917239,0.0
wdr48,-0.2723646856225462,0.0,0.0,-0.5290847572177861,-1.0859972629771932,-0.1573582450252774,0.5319537967671281,-0.07059946808952468,0.0,0.12338986640017499,-0.029519775460767856,-0.7658623829211096,1.0695755135446545,0.4111376169486483,-0.7464175432110399,0.42284036690789323,0.27982276998886285,0.12441338003312351,0.2876023767692906,0.0,0.7898532394606268,-0.965453265850978,-0.2581217567832432,0.0
wdr5,0.608158602200986,0.0,1.389759471837414,0.28815149187610517,1.1794712539298842,-0.3028847267002519,-0.16418220082094073,0.356316393633726,0.7211913709162909,0.7206676221469227,0.403731206548234,0.5996654617867033,0.9334573334991362,0.181437782790167,-0.013924761412779724,0.4994998772848819,0.6521815735997251,0.860780478397944,1.0841847180061468,0.0,-0.02567367064389027,-0.21886883586241063,1.0717598705159825,-0.8303885402401755
wdr53,-0.9419716259392653,0.0,0.0,-2.674723420497577,-1.3872316441944834,0.0,1.2346066447372772,-1.0194590867562923,-1.3677009777145825,-0.6564036610278172,-0.06372036863018145,-1.5558522562878032,-0.4282539469253925,0.4665681145111082,0.0,0.8548886134423918,-0.5808211387433821,-1.524024176146259,0.7170923320041644,0.0,-0.523307800115582,0.07219710426273257,-0.948644356389746,-1.4643848330765756
wdr59,-0.868523180908293,0.0,-0.5860474311026536,-0.1435886943669288,-0.7962867799932837,0.334091928758382,0.47261396375203324,-0.3485762727786628,0.0,-1.906739572896469,-0.4887142972254849,-0.04276589056777682,-0.2612531592293243,0.0,0.0,0.0,-0.2232459676259986,0.0,0.0,0.0,-0.2930238234763144,-1.8650414022583335,-0.10782710662245497,0.0
wdr61,-0.9916577205981472,-0.2121848183174587,0.0,0.42158835539572237,0.47903283526071166,1.4057636910093974,0.0,0.836406968527273,0.0,0.6416373295120597,0.31743316320575843,-0.7320860880859228,0.11066117346804802,-0.3154407262421128,0.42167749783295705,0.5162381439032034,1.1263718398564728,0.6491988204407947,-0.04204680842859015,-0.361430722829693,-0.5242510020820327,-1.1662560335872616,-0.4519740416310852,-1.4921500420263922
wdr7,0.3825258607158164,0.0,0.0,-0.46387228692923466,0.05860643325476739,0.42819637660710735,0.37739295641342563,-0.39649466683691637,0.5309243378094906,0.3096776657454508,0.4526280933703647,-0.32772905638182465,-0.4172217359645878,-2.452790731948772,0.0,0.0,0.6406137796972946,0.31068791295784376,-0.2513609064544139,0.0,0.39902643920280984,0.21266219672304643,-0.15373113436353966,0.0
wdr70,0.7275479973931516,0.06910273625699366,0.0,-0.061624530990966854,0.0001545124609743829,0.2565572346483087,0.8728190136397735,-0.7521782819515137,0.7711804539298305,0.596587099936463,0.7141149305037914,-1.4586798025603935,0.4351463442422257,0.0,-0.20823206795048194,0.0,0.6835225116091062,0.2533103913411007,0.6691928959451667,0.0,-0.2754692857712938,0.10503937644985925,0.1849803161897513,0.0
wdr73,-0.4551930434561323,0.0,0.0,0.6436645134208818,0.36072578819872586,-4.144705171681325,-0.18317136679442372,-3.2047489507924474,-0.2927126123292238,0.2841147546907882,0.8327416826946846,-0.8917156666597795,-0.758367584097459,0.5836617458736292,0.19247595647455837,0.0,-0.10478063257728776,0.2799314689281826,-0.2793108087638734,0.0,-1.1219518322509356,-0.07969385869331579,0.0,0.0
wdr74,-0.7247077685445679,0.0,0.0,0.24172983495735922,-0.5373579226364023,0.0992721619065066,-0.1321250414672957,0.0,0.0,-2.3370657779674247,0.13699097425096984,-0.3104358547211726,-2.355426460753973,0.0,0.0,0.0,-1.6906540776656618,0.28903852521637885,0.0,0.0,-2.153581688461815,-0.596829680453268,0.8294826798235735,-1.1543278941878583
wdr75,-0.29013831650734806,0.0,0.0,-0.05285669854345138,-1.0517145137544122,0.1277626539498248,0.9333078541279832,0.5188251850892227,0.6674983126714643,0.8132673722118119,0.6462026649263655,1.256725554016545,0.6160096010715204,0.0,0.7953485993301221,-0.751068867851597,0.2675838143889783,0.07251655009586302,0.0,0.0,0.29724674054626976,1.3109554438119706,0.41983442654674735,0.27066426378550484
wdr76,0.2586982795935232,0.0,-0.4661225668668429,0.03572099053221657,0.08915344391747308,0.28240314796869637,-0.19007976916419905,0.34806927294888623,0.6365952492787894,0.634220846419864,0.3069336100787136,-0.49694107630862794,0.24501634702941172,0.26045926174883643,0.05212012998816218,0.0,0.12087277255596231,-0.1737960118316015,0.9509150658608904,0.0,0.9448813001466687,-0.20889563383328347,0.33766935906435463,0.4356764335457508
wdr77,-1.534519741639849,0.0,0.0,-0.0038916700156460494,-1.4818675557092758,-0.5365921646581491,-1.2340471194327856,0.0,0.0,-2.056093307159197,0.16120870636529924,1.5434284561128526,0.33836487741364274,0.1704130886827661,0.0,-1.39000473184849,0.0,0.0,-1.4333675508371369,-0.08576988732788406,-0.48392890871772865,-0.03823076917745246,0.0,0.0
wdr81,-1.3475494842878277,0.0,0.0,-0.21248905137695465,-0.6219250329713681,-0.35653042197210216,0.4025715201396768,0.0,-0.1704243038184073,0.745358872861559,0.33158472463755034,0.20264955715568575,-0.6012494787810957,0.0,0.0,0.02956599039814237,0.0,0.07292387562701434,0.004929255331663578,0.0,-0.46723480909614373,0.0,-0.805601754520106,0.0
wdr82,1.673753161614391,0.35700844421827505,1.1512082455337669,0.600334474338452,0.8786310830888242,0.03367398442161881,-0.39581277947150745,-0.8373753687883094,-1.0067939028635182,0.13129615134179468,0.057496115279685706,-0.659514794873553,0.004243703235614138,0.1263322633873135,-1.8357984972160495,0.4560135077606069,-0.5751856752053522,-0.6935545984989495,0.6013700563723363,0.0,-0.2823739354691643,-1.3673765883866482,0.6689003892335588,0.0
wdr83os,-1.8511480981746176,0.0,-1.9962730552639454,-0.4678656436571466,-0.9666497353781967,0.0,-1.998569525250897,0.0,-0.3447201495500468,-0.3504838604664693,-0.06467698140589173,0.2551150135841349,-1.671707608665319,0.0,-1.6548867502659421,0.0,-0.9154514245877214,0.16847787502894274,-0.1888563691707084,0.0,0.5053855149458771,-0.06289976484392856,0.0,0.0
wdr89,0.6907445961960063,0.0,0.0,0.04077129267424174,-0.30337886595043295,0.0,0.20943754213290053,0.8570692077342758,0.0,1.1202661949902957,2.822894581529087,-0.9781246052957403,0.1266540882387262,0.0,0.0,0.0,1.041415433837972,0.0064757754936747925,0.0,0.0,0.30903030967152517,-0.2444288733001899,0.20675188076481724,-1.3729058300908856
wdr91,-0.6414170605948185,0.0,0.0,-0.08054345447341545,-0.5943148014271271,0.09574537132822061,-1.6664300062469832,-3.492760248746989,-0.4656927526009838,-0.7241848998338132,-0.02822188785497843,0.0842135817095251,-0.39456936710165597,-0.30173859323655294,-0.15027285073665392,-0.3441291889297052,-1.2460947783439313,1.6946830943302778,-0.757103718183637,0.0,-1.455801164564354,0.403705735825669,0.0,0.0
wdsub1,-1.041767697497711,0.0,0.0,-0.4964062022882563,-0.6027458333388745,0.0,0.0,-0.33960527943205665,-0.7395540302903134,-2.0546384889908396,-0.14837420082170832,-0.11820004274312368,-0.36360781772748624,0.26863803882636283,0.0,0.5478174272148731,1.3360973594749896,0.23053022253578367,0.2940809666485208,0.5992659061157395,-0.5989688087664415,-0.8345136431308496,-0.5825698645101947,0.0
wdtc1,-1.0812706784127941,0.0,0.0,-0.494668222011953,-1.1052059804321757,0.36679009145197294,1.0242514230215254,-0.03566391516382335,-1.044957922148886,-0.40841788335114076,-0.1290496001662291,0.3349589367758837,0.02027744529229595,-1.0754018591531793,-0.4246119080618004,-1.1209583207028353,-1.387992922879544,-1.5376062139791666,-0.8520074668955446,0.0,-0.05712189342976688,-1.4018721819040323,-0.13736880098443355,-0.12789864195617032
wee1,-1.2369140943089845,0.0,0.0,0.31709416651841066,0.37633856198914906,0.0,-0.37213789996812496,-0.6468503457323916,0.0,-0.3945179214082577,-0.0549476005902947,-0.3209051270820706,-0.7157224432161204,0.0,-1.326413505910285,0.0,-0.9673241323180838,0.8083582200882704,0.0,7.470421667797765,-0.3102259666288458,0.5817841769153403,0.0,0.0
wee2,0.5896626110631022,0.0,1.2466789553397182,0.0,2.227917430286707,4.522989748288207,0.8821028472242409,0.8435462474729232,0.559826572108782,1.4585412357434504,1.024047500613145,0.6646855044593157,0.8927627325025981,2.8379360366183968,1.1164973170174939,3.1167304391397037,1.149225649872571,1.5049794305306574,3.9698509648309908,0.0,1.2011614732624412,2.7617817655417127,1.5540984666430284,1.169502249990881
wfs1,-0.4477961047500811,0.0,0.0,-0.31010635396830877,-1.234109763285333,0.238992348571281,0.5507379694834363,-0.8926225241353153,-0.731416867483901,-0.9428459805496603,0.013028548614725311,0.021275169889211472,0.04913901726702003,0.4978753979720109,-0.16573859154026355,0.0,-1.2325842943587328,-0.2049317810326757,1.0163814187776927,0.12660044102826837,0.03058449844669726,-0.9653093179526903,-0.02667873861500411,0.771090747342453
whamm,0.29657773652784836,0.11939957613710434,0.012640090488406903,0.0,0.01380925828580805,-0.008466730680044688,0.7617948023861746,0.7317502583298684,0.09492997788934271,1.4860235733839755,1.0877044642293536,0.3693778415468034,1.1773533827264715,0.18624535071846035,1.3226749490987397,0.0,1.239093391737342,1.5152916974152841,0.7826438301037294,0.0,0.30307712999204056,-0.3703012205598746,-1.0446847051296753,0.0
wipf2,-0.6521318800933144,0.0,0.0,-0.34456692297634695,-0.29893746593792286,0.07091554740212513,0.33727173332671057,-1.3348327974603353,0.6164497717178197,1.0379390406419269,0.4694590682540809,-0.03856327776388156,-1.056972289036102,0.0,-0.16025197296063431,0.0,-1.4412239930067807,0.07182319372349791,-0.04967296433310131,-1.292903028672588,0.8865563836732151,-1.1526730819764108,-1.3279710468292107,-0.8996738387602544
wipi1,-0.07816105206150466,0.0,0.0568279640752954,0.24126463131595083,-0.2622144696657815,-0.30922572002343596,0.0,1.255146183289111,-0.5223070005956678,-0.10624758325461497,0.46480295673164135,0.6204412100808372,1.3659396351176103,0.0,-0.20823206795048194,0.0,-0.3512555819179221,0.33603090734083024,0.0,0.0,0.581059718093193,0.0,0.0,0.0
wipi2,0.5792995504803317,0.0,1.1758417589868952,0.3542453256440593,0.5041920347643023,0.13401661778217755,0.4785694567809678,-1.0523843161788256,-0.7062364070239957,-0.7313597373255285,-0.16619461120131682,0.31553246886664266,-0.822944108033273,-0.30801078062330545,-0.7235408630547214,0.28182383352050994,-1.427189411051373,0.7511923081937955,-0.08479112191942334,-0.29185647103589,-0.9464844092399981,-0.6347501658788377,-0.15886247599130807,-0.044666354377379806
wiz,1.5587255782876024,0.0,0.5442617569744421,0.5156027440179276,0.8009059011341381,0.43785051854236684,0.10034042369832748,-2.3282632919863793,-0.49160486097444595,-0.6016847478500453,-0.015868132555295934,0.25393344843075066,-0.23328759328935522,0.0,0.4426206698949295,0.0,0.29136656422282714,-0.38482188344885937,0.0,0.0,0.06939282824252282,-0.5099398364596491,0.14917198531762899,-0.24121696364594644
wls,0.6148205247592161,0.0,0.0,0.12057142556833361,0.08101052707943963,-0.08829130690672435,-0.2808910039236533,0.03522053427188664,0.0,0.46685504117229587,0.7470802274974034,1.4073295354745652,-0.5149421749140152,0.0,0.0,0.0,1.6180222691637887,0.2871351207112088,-0.6800180899819469,0.0,-0.6643998110406723,-0.4483437735959752,1.0463018443859555,-0.23038227430755312
wnk1,0.8483760050173166,0.0,0.0,-0.18101002152489853,1.0877363143011403,-0.4598039595128547,0.531200050906635,0.4518492162348485,-0.4202822277434603,0.2600209078692552,0.3752303068282009,0.09469581932351723,0.14915091568164907,0.0034149496271874756,0.19649452541181803,0.87060537642338,-0.36845808046669115,0.3431383931162703,-0.6447372199909643,0.0,0.4958293396589708,-0.7251140889369923,-1.0869284562444272,0.0
wnk3,0.18180420429672098,-0.1114028637462845,0.0,-0.058961589043704,0.9611348622961835,0.9268282258216787,0.1811976197560528,0.0,0.029970379109935677,0.3271228448189717,0.32529031642488676,-0.5464206624759139,-0.2522624302644007,0.0,0.0,0.0,-0.3670773151685388,-0.9439816926171135,0.0,0.0,0.3044339741709597,0.428399430884942,-0.6129415791499524,0.0
wrap73,-0.5387651405626986,-0.11744303335366993,0.0,0.009399021862298736,-0.35141175388477763,0.643332967658961,-0.579026633909318,0.0,0.0,-0.8648410181954235,-0.24347677652774663,-2.029129717968543,0.027076323520417007,0.0,-1.5402859795867432,0.0,-0.6461645565874775,0.9510327936907375,0.11411762205870389,0.0,0.048898324297222434,0.6252488612081973,0.7207942336234964,0.0
wrn,0.9207962044564354,-0.672970594739324,0.0,-0.5897134251364023,-0.3360597396004938,-0.4517805179396952,0.48854619101071356,1.764352034841232,1.7732218400621378,1.5442240263578648,1.1290138410113775,1.255919696306995,0.5458976967666628,0.0,1.771224768179637,0.0,1.0142297173269135,0.0,1.3610786251772282,0.0,1.0544551269936422,0.7100082267108538,0.7919058190358472,0.3042595193583307
wrnip1,-0.7188853436297584,0.0,0.0,-0.31740881470817023,0.4738857027941507,-0.8108424391438209,-0.09230788946023849,0.29237984953552815,0.35490174434587424,-0.5957250409142502,-0.3091060488048002,-0.49208234878346263,0.7389144982524098,-0.2809021321254403,-0.4671749129680454,0.9891636985998008,0.3804845510981343,-0.3600334749559127,0.16540218292573405,0.0,0.019142929931056256,-0.41573335574443143,0.014439705572289392,0.31163848631870006
wsb1,0.6226625040418071,0.0,0.32932925317132056,-0.01622350916471175,0.05891794896410304,0.0,-0.020477738013822397,1.1637358832938611,0.0,1.818507652238617,0.9283782597432612,0.2544672412439601,0.9586989197563904,0.0,2.213945859664916,0.0,1.734263775937279,-0.04855108527810569,0.0,0.0,1.052291057426604,1.5470479915101991,1.2911408586453297,0.0
wtap,0.6526172909572128,0.0,1.755265472081332,0.5393342122169791,0.1946928652988561,2.4425577919011427,0.3380633874752259,0.4412072248899563,0.7141210451169298,1.4576648439803013,1.2027185640324904,0.6098340091947947,0.32801560223023507,1.3453667836349505,1.2625360831000447,2.4658274864094865,1.13561411496743,1.5699371019618564,1.992724716023353,0.0,0.44919552434851917,0.9409335103022987,1.420778186549618,1.2314840246356549
wwc1,1.1409074722475316,0.0,0.0,-0.2626246594381709,1.2218687573573277,0.0,0.30840048770796596,0.21416140304406203,0.022266686523010695,-0.1267841066064387,0.16295621118568218,0.30595543791930757,-0.22744144613657802,0.0,0.0056404057259758465,0.0,-0.5657042003368355,0.48137797074189187,0.0,0.0,-0.5541116168495247,0.879878521603269,-0.7381022533717387,0.0
wwc2,-0.09930802256709208,0.0,0.21361079917418618,-0.34409172992407094,-2.9047177630502157,-0.14082319058657278,1.239200067371794,0.3141084734771948,0.20035278952306507,0.2517017336667005,0.21847953692216063,0.20449905392337264,0.6989095558517533,-0.16350166750033382,0.07283493975584222,-0.1712293246974763,1.5287355293401583,1.0504621845793676,-0.07978497235185666,0.0,0.7183191365465551,-0.3776805687544266,-1.4066268167516258,2.307273021074644
wwp2,-0.5174819249218978,0.0,0.0,-0.31975399212541594,0.0009766290097974405,-0.0721475065551723,0.42536441671760356,-0.46330356528705074,-0.6434447325370306,-0.7471668181938959,-0.32605422597673395,0.3234801614234234,-1.056378191053227,-0.850484871137593,-0.9602900168874976,-0.4588392870309279,-1.3640928754246202,0.0,-0.21029700117585978,0.0,0.033125983457040674,-0.9547090468683805,0.5210147827457359,0.0
xab2,-1.618004087833866,0.0,-0.679847779376043,-0.37328681010302545,-1.2819155427487012,-0.10561220276135085,-0.5011814598038015,-1.2619092655133475,-0.5241948680115484,-0.08696881856426991,0.0050779253205963,-0.49143345067577493,-2.3496621474510926,0.0,-1.3264135059102853,1.1594374825906828,-1.2104352964327658,-1.7392467695854832,0.18591841816489363,0.0,-1.5041747131427259,-1.0268251806956183,-1.440230114157407,0.0
xbp1,-0.7052353615065311,0.0,0.0,0.17788307069631853,-1.2805170054320523,0.0,-0.33028437653834275,-0.19144860771275968,0.0,-0.9340145918139222,-0.3037396120885264,-1.3524808427795898,-0.007130504485025456,0.0,0.0056404057259758465,0.0,0.03754101728462528,0.261465633050163,0.0,0.0,0.023258214353190657,-1.515103454392594,-1.169153777555884,0.0
xiap,-0.4952919815358994,0.0,0.0,0.25011990059624717,-1.3151067082485803,0.29689596828134496,0.2783533866245767,0.10569777097926832,0.0,0.34533536232842527,-1.7307515872107804,0.3350093460570072,0.9488250645617119,0.0,0.0,0.0,-0.11322288349596585,0.6937702391704603,0.0,0.0,0.09582904722933798,1.091618332796036,0.8984174246009943,0.0
xpa,0.7299032658528253,-0.3429467630357964,-1.5607863502721044,-0.5365115623508031,0.12679573226223567,0.0,-0.6807756948005469,-1.1464371776802185,1.2158921125962088,-0.7302993436857012,-0.18116032433470652,-0.4008211000479534,0.4123344965563702,0.0,0.0,0.0,1.1092116359155664,0.8206905103848293,0.0,0.0,0.21448151465396684,-0.5569707501384291,0.08590805010564177,0.0
xpc,-1.1163786058328427,0.0,-0.3812150028794125,0.0,-0.6614494264002763,0.36420271702504614,0.1780420080532931,-0.1560610026025276,0.457644141209319,-0.20170989285021482,0.13196536000157566,0.37600025162137735,-0.23822753596503532,0.0,-0.5096683893782639,0.0,-0.18660180574417667,-0.52837589555836,0.0,0.0,0.38756713512830177,-0.8148781929482954,0.596335297039203,0.0
xpnpep1,-2.4316389996224976,0.0,0.0,0.07187939952229537,-1.7646282084254035,-0.13173377820743465,0.0,-1.1248080598992969,0.0,0.17001003581573,-1.7686723317214625,0.8278540534058376,0.9349915959631249,-1.5190404863680935,0.0,-1.0839345658423971,0.17381492986009026,0.08044085159181098,-0.7157471674612859,-0.46749379127710633,0.7433787958651606,2.3763019616997103,1.5095988520080077,1.0228426250816738
xpnpep3,-0.651844715704185,0.0,-0.44149622362572166,0.004545224578538522,-0.7112986954854443,0.06408187807469763,1.0853787679123952,-0.7257643212697512,0.8645956694368164,0.4600714687197408,0.7645057944776217,0.20164741656912152,0.3177386965511414,0.0,0.0,0.547293528020043,-0.10609770096179157,0.2086769057522737,-0.1708366201006084,0.0,-0.33204012878424227,0.5107658691873792,0.8833644548200059,0.0
xpo1,-0.2546661676875525,0.0,-0.1846122141027224,-0.09151327222644584,-0.09886836946600418,-0.13444380747492887,0.38752347660747305,-0.5291856532821744,-0.39000862811186854,0.6287993890926513,0.3980963872122743,0.5446902334849568,0.6811714872164818,0.4842315633724575,-0.31213577000203,0.4390396558283623,-1.2398527182258074,0.33772555257508025,-0.03575614889294639,-0.011150436479112154,0.09157746275510031,0.0061321397975598055,0.9543146654131488,-1.0468307406907034
xpo4,-0.3252638495704779,0.0,0.0,0.17064641140707856,0.1165981650889576,-0.3716758958303859,0.0,0.10298092467116045,0.7153017796554922,0.9696760290573455,0.48221627777556775,0.5354256326413597,0.8491833421339686,0.0,1.1009451635294607,-0.08637800982340749,2.4213019788317527,0.8927890652103098,0.14029778041839572,0.0,1.136878097732296,0.990582907250427,-0.08579582142372354,0.0
